name,size
decimal990.csv,6866
decimal3416.csv,18779
decimal2708.csv,19783
decimal748.csv,12770
decimal3370.csv,5966
decimal1567.csv,1822
decimal2046.csv,71860
decimal3358.csv,175687
decimal1229.csv,61225
decimal2720.csv,22787
decimal760.csv,10871
decimal2734.csv,74866
decimal774.csv,567
decimal2052.csv,581
decimal2907.csv,720
decimal947.csv,15360
decimal2913.csv,2597
decimal953.csv,12564
decimal2085.csv,7682
decimal2091.csv,10883
decimal1598.csv,20573
decimal1599.csv,3441
decimal2090.csv,116153
decimal2084.csv,76640
decimal952.csv,2696
decimal2912.csv,13363
decimal946.csv,40380
decimal2906.csv,121983
decimal775.csv,2741
decimal2735.csv,6784
decimal2053.csv,17006
decimal3359.csv,8417
decimal2047.csv,3861
decimal761.csv,35168
decimal2721.csv,2876
decimal1228.csv,117446
decimal749.csv,12895
decimal2709.csv,171560
decimal3417.csv,210521
decimal991.csv,6907
decimal1200.csv,2555
decimal1566.csv,3989
decimal3371.csv,825
decimal3365.csv,26639
decimal1572.csv,2047
decimal1214.csv,50882
decimal3403.csv,1387
decimal985.csv,4588
decimal2292.csv,6432
decimal1943.csv,19371
decimal1957.csv,67063
decimal3198.csv,29582
decimal2286.csv,13675
decimal6.csv,12995
decimal588.csv,88109
decimal1980.csv,9420
decimal1758.csv,5047
decimal211.csv,34681
decimal2251.csv,9943
decimal2537.csv,117145
decimal577.csv,16797
decimal2523.csv,23025
decimal563.csv,11411
decimal205.csv,11101
decimal2245.csv,12502
decimal1994.csv,4929
decimal3173.csv,8420
decimal1764.csv,16576
decimal1002.csv,7846
decimal1016.csv,20621
decimal1770.csv,36813
decimal239.csv,122637
decimal2279.csv,5491
decimal3167.csv,8162
decimal1837.csv,16103
decimal1189.csv,199083
decimal2480.csv,38119
decimal2494.csv,52732
decimal1823.csv,23856
decimal35.csv,33601
decimal21.csv,10245
decimal2325.csv,3575
decimal365.csv,10300
decimal403.csv,116337
decimal2443.csv,164665
decimal417.csv,15243
decimal2457.csv,4994
decimal2331.csv,825
decimal371.csv,53336
decimal1638.csv,62048
decimal3007.csv,14809
decimal2319.csv,14926
decimal359.csv,86326
decimal1610.csv,19199
decimal1176.csv,103483
decimal1162.csv,24343
decimal1604.csv,147028
decimal3013.csv,18162
decimal2682.csv,69731
decimal2696.csv,14136
decimal2866.csv,4956
decimal826.csv,9759
decimal198.csv,14548
decimal2872.csv,51882
decimal832.csv,3386
decimal1348.csv,14599
decimal2899.csv,19444
decimal2641.csv,16422
decimal601.csv,111139
decimal167.csv,133281
decimal2127.csv,4705
decimal3239.csv,20592
decimal173.csv,15182
decimal2133.csv,23694
decimal2655.csv,4358
decimal615.csv,4469
decimal3563.csv,33895
decimal1374.csv,8586
decimal1412.csv,78112
decimal3205.csv,12440
decimal3211.csv,41652
decimal1406.csv,115667
decimal1360.csv,22705
decimal2669.csv,74429
decimal629.csv,181753
decimal1358.csv,43738
decimal2651.csv,48872
decimal611.csv,84202
decimal2889.csv,142298
decimal3229.csv,72900
decimal177.csv,12794
decimal2137.csv,83959
decimal163.csv,19087
decimal2123.csv,645
decimal2645.csv,99433
decimal605.csv,140165
decimal3573.csv,37048
decimal1364.csv,2331
decimal1402.csv,6106
decimal3215.csv,7254
decimal3201.csv,11674
decimal1416.csv,43659
decimal1370.csv,187113
decimal2679.csv,7032
decimal639.csv,6011
decimal3567.csv,9105
decimal2692.csv,13885
decimal2686.csv,6762
decimal2876.csv,15555
decimal836.csv,12332
decimal188.csv,60492
decimal2862.csv,17774
decimal822.csv,68399
decimal2335.csv,19681
decimal375.csv,5625
decimal413.csv,4495
decimal2453.csv,139802
decimal407.csv,661
decimal2447.csv,2553
decimal2321.csv,6203
decimal361.csv,4865
decimal1628.csv,5554
decimal2309.csv,30710
decimal349.csv,14685
decimal3017.csv,76645
decimal1600.csv,69441
decimal1166.csv,6484
decimal1172.csv,10327
decimal1614.csv,123265
decimal3003.csv,11436
decimal1827.csv,99283
decimal19.csv,15319
decimal1199.csv,46490
decimal2490.csv,581
decimal2484.csv,8553
decimal1833.csv,3342
decimal25.csv,10835
decimal31.csv,124513
decimal1748.csv,16341
decimal1990.csv,109094
decimal201.csv,24981
decimal2241.csv,10419
decimal2527.csv,4019
decimal567.csv,160696
decimal2533.csv,1775
decimal573.csv,24160
decimal215.csv,18622
decimal2255.csv,36251
decimal1984.csv,70982
decimal3163.csv,62994
decimal1774.csv,13743
decimal1012.csv,5442
decimal1006.csv,923
decimal1760.csv,56789
decimal3177.csv,83688
decimal229.csv,17588
decimal2269.csv,8035
decimal2282.csv,25697
decimal1953.csv,6352
decimal1947.csv,3022
decimal2296.csv,180792
decimal3188.csv,5994
decimal598.csv,15338
decimal2.csv,80013
decimal765.csv,4064
decimal2725.csv,8727
decimal2043.csv,33388
decimal2057.csv,1654
decimal3349.csv,11367
decimal771.csv,15227
decimal2731.csv,7711
decimal1238.csv,179818
decimal981.csv,2711
decimal3407.csv,4801
decimal759.csv,5478
decimal2719.csv,162141
decimal1210.csv,9573
decimal1576.csv,21582
decimal3361.csv,21713
decimal3375.csv,1287
decimal1562.csv,5915
decimal1204.csv,4658
decimal995.csv,16755
decimal3413.csv,18951
decimal1589.csv,30207
decimal2080.csv,32449
decimal2094.csv,2517
decimal942.csv,28218
decimal2902.csv,18745
decimal956.csv,32398
decimal2916.csv,210244
decimal2917.csv,199708
decimal957.csv,677
decimal2903.csv,13557
decimal943.csv,136633
decimal2095.csv,85684
decimal2081.csv,9414
decimal1588.csv,16364
decimal1563.csv,112296
decimal3374.csv,4338
decimal3412.csv,9824
decimal994.csv,14815
decimal1205.csv,15480
decimal1211.csv,10104
decimal2718.csv,23528
decimal758.csv,8648
decimal3406.csv,11846
decimal980.csv,2632
decimal3360.csv,74140
decimal1577.csv,3731
decimal3348.csv,36583
decimal2056.csv,134538
decimal1239.csv,43478
decimal2730.csv,2082
decimal770.csv,127915
decimal2724.csv,11067
decimal764.csv,91193
decimal2042.csv,4731
decimal3.csv,4324
decimal599.csv,81799
decimal3189.csv,8213
decimal2297.csv,5890
decimal1946.csv,907
decimal1952.csv,2462
decimal2283.csv,12706
decimal1007.csv,118457
decimal2268.csv,55618
decimal228.csv,6088
decimal3176.csv,3173
decimal1761.csv,4760
decimal1775.csv,51932
decimal3162.csv,10141
decimal1013.csv,50135
decimal572.csv,46916
decimal2532.csv,5915
decimal1985.csv,52988
decimal2254.csv,20183
decimal214.csv,9987
decimal2240.csv,53331
decimal200.csv,56450
decimal1991.csv,1207
decimal1749.csv,8420
decimal566.csv,139578
decimal2526.csv,1263
decimal30.csv,10545
decimal24.csv,60009
decimal2485.csv,55675
decimal1832.csv,87652
decimal18.csv,89623
decimal1826.csv,1355
decimal2491.csv,56320
decimal1198.csv,4705
decimal1173.csv,195983
decimal3002.csv,75713
decimal1615.csv,21115
decimal1601.csv,14343
decimal3016.csv,7346
decimal348.csv,81089
decimal2308.csv,98837
decimal1167.csv,39368
decimal2446.csv,78496
decimal406.csv,11853
decimal1629.csv,60487
decimal360.csv,3336
decimal2320.csv,6933
decimal374.csv,26484
decimal2334.csv,349
decimal2452.csv,8491
decimal412.csv,8292
decimal823.csv,32420
decimal2863.csv,8950
decimal837.csv,31863
decimal2877.csv,70456
decimal189.csv,4172
decimal2687.csv,22875
decimal2693.csv,13147
decimal1417.csv,43814
decimal3200.csv,13674
decimal3566.csv,6449
decimal638.csv,65068
decimal2678.csv,13734
decimal1371.csv,71866
decimal1365.csv,547
decimal3572.csv,39145
decimal3214.csv,50850
decimal1403.csv,13950
decimal2122.csv,24435
decimal162.csv,9908
decimal604.csv,74563
decimal2644.csv,44852
decimal2888.csv,16313
decimal610.csv,63547
decimal2650.csv,21786
decimal1359.csv,37626
decimal2136.csv,122614
decimal176.csv,4680
decimal3228.csv,20782
decimal2646.csv,52799
decimal606.csv,16658
decimal3558.csv,901
decimal1429.csv,46628
decimal160.csv,47960
decimal2120.csv,15252
decimal174.csv,26722
decimal2134.csv,66804
decimal2652.csv,19603
decimal612.csv,44272
decimal1373.csv,126504
decimal3564.csv,77149
decimal3202.csv,1170
decimal1415.csv,30985
decimal1401.csv,75156
decimal3216.csv,3903
decimal148.csv,2371
decimal2108.csv,218654
decimal3570.csv,5563
decimal1367.csv,5158
decimal2685.csv,10527
decimal2849.csv,6314
decimal809.csv,10512
decimal2691.csv,6529
decimal1398.csv,79101
decimal2861.csv,34998
decimal821.csv,9077
decimal2875.csv,12108
decimal835.csv,84666
decimal2322.csv,7210
decimal362.csv,4591
decimal404.csv,29081
decimal2444.csv,6909
decimal410.csv,14719
decimal2450.csv,8848
decimal1159.csv,23177
decimal2336.csv,10489
decimal376.csv,13046
decimal3028.csv,25931
decimal1617.csv,103716
decimal3000.csv,28426
decimal438.csv,104567
decimal2478.csv,174452
decimal1171.csv,17696
decimal1165.csv,40131
decimal3014.csv,6652
decimal1603.csv,199359
decimal1830.csv,42221
decimal2487.csv,13009
decimal2493.csv,37617
decimal1824.csv,228920
decimal32.csv,15312
decimal1818.csv,124152
decimal26.csv,70622
decimal389.csv,7071
decimal3148.csv,200388
decimal216.csv,182016
decimal2256.csv,401
decimal1987.csv,14753
decimal1039.csv,4911
decimal2530.csv,8243
decimal570.csv,11979
decimal2524.csv,46415
decimal564.csv,72176
decimal1993.csv,233
decimal202.csv,120825
decimal2242.csv,24936
decimal1763.csv,3818
decimal3174.csv,14178
decimal1005.csv,6203
decimal1011.csv,19466
decimal2518.csv,3457
decimal558.csv,3960
decimal3160.csv,59446
decimal1777.csv,19479
decimal1944.csv,183481
decimal2295.csv,19186
decimal2281.csv,10333
decimal1950.csv,25066
decimal1788.csv,79321
decimal1978.csv,52309
decimal772.csv,24130
decimal2732.csv,63316
decimal2054.csv,8310
decimal2040.csv,78882
decimal1549.csv,96278
decimal3438.csv,12770
decimal766.csv,6221
decimal2726.csv,36084
decimal1207.csv,76782
decimal3410.csv,4990
decimal996.csv,516
decimal2068.csv,23447
decimal3376.csv,57408
decimal1561.csv,6421
decimal1575.csv,90324
decimal3362.csv,52998
decimal3404.csv,8485
decimal982.csv,2539
decimal1213.csv,11496
decimal969.csv,2008
decimal2929.csv,547
decimal3389.csv,38549
decimal2097.csv,86967
decimal2083.csv,12773
decimal955.csv,9799
decimal2915.csv,22868
decimal799.csv,6983
decimal941.csv,23433
decimal2901.csv,14249
decimal2900.csv,1613
decimal940.csv,26132
decimal798.csv,9531
decimal2914.csv,200999
decimal954.csv,70928
decimal2082.csv,25701
decimal2928.csv,52732
decimal968.csv,55548
decimal2096.csv,12543
decimal3388.csv,66777
decimal3363.csv,4381
decimal1574.csv,901
decimal1212.csv,697
decimal983.csv,5924
decimal3405.csv,7330
decimal997.csv,697
decimal3411.csv,1592
decimal1206.csv,43469
decimal1560.csv,55890
decimal3377.csv,59476
decimal2069.csv,20515
decimal1548.csv,110560
decimal2041.csv,82552
decimal2727.csv,141145
decimal767.csv,9134
decimal3439.csv,5216
decimal2733.csv,8065
decimal773.csv,12455
decimal2055.csv,59327
decimal1979.csv,41575
decimal1789.csv,8240
decimal1951.csv,1002
decimal2280.csv,22968
decimal2294.csv,451
decimal1945.csv,15138
decimal559.csv,52659
decimal2519.csv,30551
decimal1010.csv,21719
decimal1776.csv,4468
decimal3161.csv,5930
decimal3175.csv,5789
decimal1762.csv,17033
decimal1004.csv,10686
decimal565.csv,93533
decimal2525.csv,14648
decimal2243.csv,6234
decimal203.csv,3888
decimal1992.csv,7232
decimal1986.csv,42247
decimal2257.csv,116954
decimal217.csv,11101
decimal3149.csv,7418
decimal571.csv,43674
decimal2531.csv,19904
decimal1038.csv,48965
decimal388.csv,2456
decimal27.csv,15231
decimal1819.csv,180449
decimal33.csv,59210
decimal2492.csv,3668
decimal1825.csv,10402
decimal1831.csv,3903
decimal2486.csv,12803
decimal1164.csv,127970
decimal1602.csv,8275
decimal3015.csv,35599
decimal3001.csv,131258
decimal1616.csv,5440
decimal1170.csv,3875
decimal2479.csv,8335
decimal439.csv,3626
decimal1158.csv,9685
decimal2451.csv,51372
decimal411.csv,9565
decimal3029.csv,7771
decimal377.csv,3545
decimal2337.csv,7551
decimal363.csv,140735
decimal2323.csv,51880
decimal2445.csv,4593
decimal405.csv,2067
decimal834.csv,72265
decimal2874.csv,6099
decimal820.csv,15631
decimal2860.csv,9786
decimal1399.csv,165676
decimal2690.csv,165048
decimal808.csv,9118
decimal2848.csv,31279
decimal2684.csv,10965
decimal2109.csv,11388
decimal149.csv,117374
decimal3217.csv,6933
decimal1400.csv,157628
decimal1366.csv,8818
decimal3571.csv,124406
decimal3565.csv,669
decimal1372.csv,6979
decimal1414.csv,9558
decimal3203.csv,7117
decimal2135.csv,107037
decimal175.csv,19896
decimal613.csv,9361
decimal2653.csv,155733
decimal3559.csv,13187
decimal607.csv,20817
decimal2647.csv,64378
decimal2121.csv,4000
decimal161.csv,4637
decimal1428.csv,39056
decimal1431.csv,49067
decimal3226.csv,5055
decimal2138.csv,10862
decimal178.csv,60432
decimal3540.csv,21769
decimal2886.csv,88342
decimal1357.csv,5611
decimal1343.csv,65014
decimal3554.csv,9976
decimal2892.csv,102316
decimal3232.csv,9697
decimal1425.csv,6584
decimal2104.csv,260
decimal144.csv,54301
decimal622.csv,56444
decimal2662.csv,11268
decimal636.csv,23738
decimal2676.csv,9835
decimal3568.csv,9085
decimal1419.csv,4602
decimal2110.csv,44364
decimal150.csv,6687
decimal1394.csv,3287
decimal805.csv,4279
decimal2845.csv,2607
decimal811.csv,2817
decimal2851.csv,6062
decimal2689.csv,27837
decimal1380.csv,10222
decimal187.csv,12993
decimal839.csv,13209
decimal2879.csv,10862
decimal193.csv,7190
decimal1155.csv,33108
decimal3024.csv,9535
decimal1633.csv,10774
decimal1627.csv,7630
decimal3030.csv,75512
decimal2448.csv,12354
decimal408.csv,5379
decimal1141.csv,10021
decimal2460.csv,8325
decimal420.csv,1892
decimal1169.csv,790
decimal346.csv,4256
decimal2306.csv,19053
decimal3018.csv,37571
decimal352.csv,8955
decimal2312.csv,2784
decimal2474.csv,79073
decimal434.csv,1199
decimal1196.csv,34031
decimal1828.csv,10628
decimal16.csv,18575
decimal1182.csv,33662
decimal385.csv,15629
decimal1814.csv,3285
decimal1800.csv,79691
decimal391.csv,53167
decimal1021.csv,7297
decimal568.csv,212513
decimal2528.csv,6026
decimal3150.csv,4923
decimal1747.csv,8861
decimal1753.csv,49402
decimal3144.csv,74815
decimal1035.csv,13719
decimal554.csv,16756
decimal2514.csv,3384
decimal2272.csv,2712
decimal232.csv,13128
decimal3178.csv,133937
decimal2266.csv,5015
decimal226.csv,11546
decimal1009.csv,8359
decimal540.csv,119981
decimal2500.csv,10263
decimal1784.csv,14539
decimal3193.csv,6528
decimal2299.csv,17321
decimal3187.csv,76147
decimal1948.csv,1345
decimal1790.csv,11542
decimal597.csv,7769
decimal1960.csv,114999
decimal1974.csv,6090
decimal583.csv,47815
decimal1545.csv,2223
decimal3352.csv,8973
decimal3434.csv,5259
decimal1223.csv,114026
decimal1237.csv,27616
decimal3420.csv,75664
decimal2058.csv,4603
decimal3346.csv,10656
decimal1551.csv,4891
decimal2070.csv,29688
decimal1579.csv,60752
decimal3408.csv,3661
decimal2716.csv,6734
decimal756.csv,5496
decimal2702.csv,9836
decimal742.csv,9851
decimal2064.csv,74103
decimal3391.csv,10166
decimal1586.csv,3158
decimal2931.csv,3098
decimal971.csv,9228
decimal2925.csv,13139
decimal965.csv,3038
decimal1592.csv,4477
decimal3385.csv,4501
decimal795.csv,5417
decimal781.csv,4372
decimal2919.csv,5045
decimal959.csv,9750
decimal958.csv,31440
decimal2918.csv,1364
decimal780.csv,4943
decimal794.csv,10286
decimal964.csv,6012
decimal2924.csv,2674
decimal3384.csv,21737
decimal1593.csv,38693
decimal1587.csv,3161
decimal3390.csv,12110
decimal970.csv,24099
decimal2930.csv,842
decimal743.csv,23836
decimal2703.csv,74847
decimal2065.csv,23158
decimal1578.csv,52287
decimal2071.csv,65565
decimal757.csv,13721
decimal2717.csv,48918
decimal3409.csv,73934
decimal3421.csv,119599
decimal1236.csv,17241
decimal1550.csv,24721
decimal3347.csv,23806
decimal2059.csv,14810
decimal3353.csv,5362
decimal1544.csv,106195
decimal1222.csv,6430
decimal3435.csv,12676
decimal1975.csv,130074
decimal582.csv,115413
decimal596.csv,3795
decimal1961.csv,15442
decimal1791.csv,5852
decimal1949.csv,145459
decimal3186.csv,13991
decimal2298.csv,23370
decimal3192.csv,7318
decimal1785.csv,2755
decimal227.csv,27163
decimal2267.csv,11937
decimal3179.csv,6430
decimal2501.csv,35717
decimal541.csv,16251
decimal1008.csv,8768
decimal2515.csv,820
decimal555.csv,563
decimal233.csv,33847
decimal2273.csv,195972
decimal3145.csv,39813
decimal1752.csv,4230
decimal1034.csv,5511
decimal2529.csv,24601
decimal569.csv,5593
decimal1020.csv,5135
decimal1746.csv,15772
decimal3151.csv,3222
decimal390.csv,1070
decimal1801.csv,22625
decimal1815.csv,2990
decimal384.csv,6508
decimal1183.csv,26651
decimal1197.csv,10637
decimal17.csv,16146
decimal1829.csv,36403
decimal2313.csv,27408
decimal353.csv,47972
decimal435.csv,29794
decimal2475.csv,128903
decimal1168.csv,23885
decimal421.csv,35980
decimal2461.csv,5977
decimal3019.csv,139152
decimal2307.csv,11579
decimal347.csv,7493
decimal3031.csv,66555
decimal1626.csv,16914
decimal1140.csv,4394
decimal409.csv,71535
decimal2449.csv,53919
decimal1154.csv,36755
decimal1632.csv,168785
decimal3025.csv,6002
decimal192.csv,16541
decimal186.csv,23640
decimal2878.csv,3521
decimal838.csv,11796
decimal1381.csv,74648
decimal2688.csv,7940
decimal2850.csv,10244
decimal810.csv,10335
decimal2844.csv,11054
decimal804.csv,58060
decimal1395.csv,10436
decimal3569.csv,24249
decimal2677.csv,14781
decimal637.csv,4460
decimal151.csv,1245
decimal2111.csv,3537
decimal1418.csv,25326
decimal145.csv,3585
decimal2105.csv,29563
decimal2663.csv,9261
decimal623.csv,23438
decimal2893.csv,70366
decimal3555.csv,39842
decimal1342.csv,153206
decimal1424.csv,17182
decimal3233.csv,10854
decimal179.csv,42853
decimal2139.csv,30959
decimal3227.csv,24291
decimal1430.csv,32659
decimal1356.csv,19838
decimal2887.csv,5166
decimal3541.csv,7366
decimal3231.csv,79241
decimal1426.csv,39029
decimal1340.csv,7620
decimal609.csv,26381
decimal2649.csv,6252
decimal3557.csv,9459
decimal2891.csv,4084
decimal3543.csv,74147
decimal2885.csv,4981
decimal1354.csv,7928
decimal1432.csv,41807
decimal3225.csv,57210
decimal2113.csv,5463
decimal153.csv,174670
decimal635.csv,20550
decimal2675.csv,78783
decimal1368.csv,10669
decimal621.csv,32975
decimal2661.csv,49638
decimal3219.csv,25908
decimal2107.csv,7002
decimal147.csv,9206
decimal812.csv,19941
decimal2852.csv,35716
decimal1383.csv,161441
decimal1397.csv,86286
decimal806.csv,17438
decimal2846.csv,12784
decimal190.csv,12749
decimal184.csv,37738
decimal1142.csv,20313
decimal1624.csv,9008
decimal3033.csv,14497
decimal379.csv,6966
decimal2339.csv,27701
decimal3027.csv,11481
decimal1630.csv,64884
decimal1156.csv,9849
decimal2477.csv,6618
decimal437.csv,13185
decimal351.csv,17611
decimal2311.csv,37987
decimal1618.csv,41990
decimal345.csv,20785
decimal2305.csv,15805
decimal2463.csv,24184
decimal423.csv,163042
decimal1181.csv,24569
decimal2488.csv,7583
decimal15.csv,6085
decimal1195.csv,9006
decimal1803.csv,477
decimal392.csv,1070
decimal386.csv,9225
decimal1817.csv,18949
decimal29.csv,14512
decimal1036.csv,5612
decimal1750.csv,3490
decimal1988.csv,197615
decimal3147.csv,49922
decimal2259.csv,199291
decimal219.csv,7710
decimal3153.csv,3726
decimal1744.csv,11103
decimal1022.csv,31142
decimal543.csv,31149
decimal2503.csv,25933
decimal2265.csv,458
decimal225.csv,13847
decimal1778.csv,12727
decimal2271.csv,82376
decimal231.csv,41449
decimal557.csv,29817
decimal2517.csv,5217
decimal3184.csv,7837
decimal1793.csv,1277
decimal1787.csv,646
decimal3190.csv,42173
decimal580.csv,62764
decimal1977.csv,36688
decimal1963.csv,5195
decimal594.csv,8706
decimal3345.csv,6559
decimal1552.csv,80576
decimal1234.csv,16276
decimal3423.csv,24237
decimal3437.csv,13929
decimal2729.csv,8405
decimal769.csv,140382
decimal1220.csv,3378
decimal1546.csv,22397
decimal3351.csv,1199
decimal2067.csv,62979
decimal3379.csv,75397
decimal999.csv,62052
decimal2701.csv,180688
decimal741.csv,8241
decimal1208.csv,428
decimal2715.csv,13900
decimal755.csv,17807
decimal2073.csv,3129
decimal1591.csv,10593
decimal3386.csv,20282
decimal2098.csv,9648
decimal2926.csv,111271
decimal966.csv,4808
decimal2932.csv,8835
decimal972.csv,3201
decimal3392.csv,9763
decimal1585.csv,16685
decimal782.csv,129297
decimal796.csv,2658
decimal797.csv,81645
decimal783.csv,4849
decimal973.csv,6471
decimal2933.csv,8241
decimal1584.csv,62355
decimal3393.csv,8152
decimal2099.csv,13351
decimal3387.csv,10927
decimal1590.csv,6972
decimal967.csv,24528
decimal2927.csv,7578
decimal754.csv,4059
decimal2714.csv,18402
decimal2072.csv,43550
decimal3378.csv,10141
decimal2066.csv,1277
decimal1209.csv,2695
decimal740.csv,6053
decimal2700.csv,204
decimal998.csv,6754
decimal1221.csv,7191
decimal768.csv,11378
decimal2728.csv,187420
decimal3436.csv,109252
decimal3350.csv,74034
decimal1547.csv,185562
decimal1553.csv,51445
decimal3344.csv,1033
decimal3422.csv,22445
decimal1235.csv,142222
decimal1962.csv,6646
decimal595.csv,87171
decimal581.csv,842
decimal1976.csv,65886
decimal3191.csv,215792
decimal1786.csv,56901
decimal1792.csv,18282
decimal3185.csv,19559
decimal230.csv,6867
decimal2270.csv,4750
decimal1779.csv,1599
decimal2516.csv,18615
decimal556.csv,18401
decimal2502.csv,2893
decimal542.csv,2952
decimal224.csv,10134
decimal2264.csv,5272
decimal1745.csv,16451
decimal3152.csv,16103
decimal1023.csv,1271
decimal1037.csv,27630
decimal218.csv,661
decimal2258.csv,54617
decimal3146.csv,202491
decimal1989.csv,24244
decimal1751.csv,16487
decimal28.csv,7822
decimal1816.csv,5408
decimal387.csv,4112
decimal393.csv,13348
decimal1802.csv,11024
decimal14.csv,48883
decimal1194.csv,596
decimal2489.csv,7874
decimal1180.csv,5698
decimal2304.csv,25556
decimal344.csv,214
decimal422.csv,15224
decimal2462.csv,43419
decimal436.csv,14884
decimal2476.csv,78353
decimal1619.csv,8623
decimal2310.csv,4224
decimal350.csv,12820
decimal1631.csv,7668
decimal3026.csv,18318
decimal2338.csv,73992
decimal378.csv,6997
decimal1157.csv,836
decimal1143.csv,12717
decimal3032.csv,241265
decimal1625.csv,16891
decimal185.csv,27570
decimal191.csv,9436
decimal2847.csv,11316
decimal807.csv,6095
decimal1396.csv,3438
decimal1382.csv,16617
decimal2853.csv,27552
decimal813.csv,21417
decimal2660.csv,1437
decimal620.csv,14271
decimal1369.csv,5430
decimal146.csv,7208
decimal2106.csv,27807
decimal3218.csv,28540
decimal152.csv,12195
decimal2112.csv,18005
decimal2674.csv,52041
decimal634.csv,5462
decimal1355.csv,19574
decimal2884.csv,10325
decimal3542.csv,16939
decimal3224.csv,11701
decimal1433.csv,1973
decimal1427.csv,22135
decimal3230.csv,68534
decimal2890.csv,85139
decimal3556.csv,7589
decimal2648.csv,5533
decimal608.csv,28232
decimal1341.csv,90354
decimal2670.csv,3477
decimal630.csv,22998
decimal1379.csv,3279
decimal3208.csv,34417
decimal156.csv,94997
decimal2116.csv,4788
decimal142.csv,3697
decimal2102.csv,24768
decimal2664.csv,6554
decimal624.csv,10920
decimal1345.csv,8803
decimal2894.csv,3229
decimal3552.csv,70601
decimal3234.csv,85887
decimal1423.csv,4100
decimal1437.csv,23855
decimal3220.csv,16242
decimal2658.csv,5260
decimal618.csv,10179
decimal2880.csv,5644
decimal3546.csv,14182
decimal1351.csv,6955
decimal195.csv,52
decimal181.csv,116036
decimal2857.csv,37033
decimal817.csv,6462
decimal1386.csv,1737
decimal1392.csv,4667
decimal2843.csv,3021
decimal803.csv,167536
decimal2314.csv,68275
decimal354.csv,18276
decimal432.csv,6132
decimal2472.csv,41467
decimal426.csv,10596
decimal2466.csv,137790
decimal1609.csv,140145
decimal2300.csv,12680
decimal340.csv,78932
decimal1621.csv,11028
decimal2328.csv,26030
decimal368.csv,24404
decimal3036.csv,6575
decimal1147.csv,12125
decimal1153.csv,7255
decimal3022.csv,7961
decimal1635.csv,52929
decimal1806.csv,167460
decimal38.csv,4585
decimal397.csv,77504
decimal383.csv,4538
decimal1812.csv,113842
decimal1184.csv,12024
decimal2499.csv,8872
decimal1190.csv,19183
decimal10.csv,22555
decimal220.csv,2594
decimal2260.csv,2782
decimal1769.csv,12941
decimal2506.csv,93850
decimal546.csv,48585
decimal2512.csv,18337
decimal552.csv,78516
decimal234.csv,23612
decimal2274.csv,7500
decimal1755.csv,80738
decimal3142.csv,171544
decimal1033.csv,3192
decimal1027.csv,7218
decimal3156.csv,157409
decimal208.csv,13291
decimal2248.csv,4603
decimal1741.csv,8856
decimal1999.csv,3842
decimal1972.csv,18177
decimal585.csv,6225
decimal591.csv,4771
decimal1966.csv,2377
decimal3181.csv,27699
decimal1796.csv,7799
decimal1782.csv,28348
decimal3195.csv,4836
decimal744.csv,54155
decimal2704.csv,3624
decimal2062.csv,3040
decimal2076.csv,37697
decimal3368.csv,401
decimal1219.csv,19986
decimal988.csv,30850
decimal750.csv,69327
decimal2710.csv,139293
decimal1231.csv,62948
decimal3426.csv,185814
decimal778.csv,4503
decimal2738.csv,9684
decimal3340.csv,4693
decimal1557.csv,6749
decimal1543.csv,15591
decimal3354.csv,33465
decimal3432.csv,118180
decimal1225.csv,2778
decimal787.csv,8205
decimal793.csv,17288
decimal963.csv,72255
decimal2923.csv,38785
decimal1594.csv,32081
decimal3383.csv,77624
decimal3397.csv,64797
decimal2089.csv,3601
decimal1580.csv,10807
decimal977.csv,63001
decimal2937.csv,54444
decimal1581.csv,3348
decimal2088.csv,19184
decimal3396.csv,1608
decimal2936.csv,820
decimal976.csv,13895
decimal2922.csv,67758
decimal962.csv,54846
decimal3382.csv,21015
decimal1595.csv,23539
decimal792.csv,40292
decimal786.csv,55082
decimal3355.csv,9098
decimal1542.csv,24864
decimal1224.csv,11888
decimal3433.csv,2462
decimal2739.csv,8095
decimal779.csv,12803
decimal3427.csv,55580
decimal1230.csv,182296
decimal1556.csv,45786
decimal3341.csv,42906
decimal3369.csv,7106
decimal2077.csv,7809
decimal2711.csv,1345
decimal751.csv,5499
decimal989.csv,5824
decimal1218.csv,5402
decimal2705.csv,12754
decimal745.csv,9674
decimal2063.csv,2988
decimal3194.csv,9743
decimal1783.csv,212536
decimal1797.csv,66840
decimal3180.csv,14520
decimal590.csv,26897
decimal1967.csv,30915
decimal1973.csv,113970
decimal584.csv,10488
decimal1026.csv,6658
decimal1998.csv,12647
decimal1740.csv,12077
decimal2249.csv,2522
decimal209.csv,28580
decimal3157.csv,8245
decimal3143.csv,8985
decimal1754.csv,44273
decimal1032.csv,5490
decimal553.csv,11127
decimal2513.csv,52
decimal2275.csv,22432
decimal235.csv,182495
decimal1768.csv,31291
decimal2261.csv,11332
decimal221.csv,171919
decimal547.csv,15299
decimal2507.csv,32122
decimal1191.csv,4296
decimal2498.csv,5785
decimal11.csv,122325
decimal1185.csv,3310
decimal1813.csv,8526
decimal382.csv,4656
decimal396.csv,76654
decimal39.csv,7841
decimal1807.csv,5427
decimal1152.csv,2636
decimal1634.csv,4043
decimal3023.csv,13981
decimal3037.csv,23872
decimal369.csv,42241
decimal2329.csv,4207
decimal1620.csv,4291
